Order	Clone	om	Start	End
1166	RP11-163H6	3	171700803	171865333
2593	RP11-44A1	3	172205322	172373071
2930	RP11-569P10	3	172889742	173066773
2	RP11-477P16	3	173824655	174015257
4246	RP11-477P16	3	173824655	174015257
115	RP11-71G7	3	176204235	176366958
2722	RP11-484D18	3	176665888	176835520
3672	RP11-91K9	3	177488843	177646481
1456	RP11-682A21	3	178810718	178966559
3137	RP11-45I24	3	179384745	179545754
1447	RP11-534H15	3	179953005	179953591
1893	RP11-534H15	3	179953005	179953591
4283	RP11-420J11	3	179971262	180164469
4055	RP11-510K16	3	180246015	180304124
1574	RP11-445C21	3	180815299	180988013
1579	RP11-416O18	3	181692259	181870575
1365	RP11-531F16	3	182608668	182719235
3607	RP11-531F16	3	182608668	182719235
229	RP11-553E4	3	182658734	182822723
4210	RP11-110C15	3	185129533	185285430
638	RP11-65J14	3	185816897	185887551
272	RP11-119E13	3	186607693	186608329
4195	RP11-88P6	3	187212777	187377420
1334	RP11-298A18	3	188251174	188436065
1463	RP11-552A14	3	188622158	188829719
2385	RP11-552A14	3	188622158	188829719
2777	RP11-178k17	3	189080637	189249238
3328	RP11-178K17	3	189080637	189249238
2465	RP11-392H18	3	190012801	190174317
1896	RP11-525C11	3	191017757	191101510
21	RP11-466I16	3	191904821	192067419
2590	RP11-47G2	3	192265463	192433758
105	RP11-56C4	3	192490005	192541119
2549	RP11-279P10	3	194056103	194148495
1355	RP11-506F8	3	195133384	195287279
3636	RP11-252K11	3	195907410	196071593
279	RP11-114F20	3	196855053	197043761
1379	GS-56-H22	#N/A	0	0
1385	GS-196-F4	#N/A	0	0
3416	RP11-23M2	3	197492977	197675706
3764	RP11-23M2	3	197492977	197675706
3549	GS-36-P21	4	0	0
3543	GS-118-B13	4	0	0
1322	RP11-296G16	4	1075598	1283404
3723	RP11-296G16	4	1075598	1283404
1196	RP11-572O17	4	1625392	1812775
2185	RP11-11O12	4	0	0
3568	RP3-323A24	4	2748760	2898729
2711	RP11-492I23	4	3397329	3587919
3385	RP11-324I10	4	4124473	4316068
2072	RP11-211H6	4	4868416	5027250
3401	RP11-326O23	4	5043161	5240020
226	RP11-565I3	4	7204440	7394326
1242	RP11-338K13	4	7886533	8098630
2987	RP11-117J13	4	8100627	8262577
2258	RP11-61G19	4	10633271	10762854
4193	RP11-270I3	4	11031419	11194274
1159	RP11-168E17	4	11881546	11953022
2149	RP11-168E17	4	11881546	11953022
2540	RP11-22A3	4	12801227	12975652
1582	RP11-446J8	4	16410136	16574108
2125	RP11-441O12	4	18418916	18604668
2414	RP11-3J1	4	19128278	19249113
3755	RP11-3J1	4	19128278	19249113
1776	RP11-362J17	4	20738801	20920843
656	RP11-84G22	4	21873204	21978559
3757	RP11-84G22	4	21873204	21978559
803	RP11-10G12	4	22554683	22679830
2478	RP11-406E22	4	23347786	23367711
1519	RP11-192P23	4	24470034	24639161
2123	RP11-421A17	4	25794141	25797236
3731	RP11-415C15	4	27137510	27287061
4029	RP11-292B1	4	28737507	28839437
1356	RP11-519A11	4	29139236	29300544
856	RP11-390C19	4	29771938	29947404
10	RP11-478O20	4	31520664	31677133
389	RP11-280K20	4	31857014	32020102
3707	RP11-280K20	4	31857014	32020102
1806	RP11-20M7	4	32494212	32646485
112	RP11-79E3	4	33874112	34036483
1268	RP11-24H13	4	34885481	34901844
2981	RP11-135M12	4	35530413	35721922
4209	RP11-103J17	4	36998457	37159757
3088	RP11-36B15	4	37515691	37674760
305	RP11-392K14	4	38028478	38113802
2080	RP11-213G21	4	38499256	38593737
3774	RP11-213G21	4	38499256	38593737
1560	RP11-343C9	4	39754286	39953219
1778	RP11-343C9	4	39754286	39953219
3686	RP11-227F19	4	41645308	41830374
4206	RP11-109E24	4	42636077	42813830
1534	RP11-229G4	4	0	0
1451	RP11-542I3	4	44143097	44344816
3530	RP11-542I3	4	44143097	44344816
101	RP11-55C6	4	44834254	44980927
1575	RP11-416A5	4	45913428	46083899
2037	RP11-100N21	4	47569252	47737429
3735	RP11-415L23	4	47983026	48093212
1794	RP11-19F13	4	48870532	48894532
2459	RP11-365H22	4	52660118	52836102
4245	RP11-365H22	4	52660118	52836102
3873	RP11-157C8	4	53365289	53513281
2956	RP11-12J3	4	54828477	54989791
4222	RP11-231C18	4	55127335	55257498
2994	RP11-148K14	4	56161423	56233476
4148	RP11-738E22	4	57752310	57953783
2100	RP11-355L4	4	57772027	57950586
3947	RP11-355L4	4	57772027	57950586
3926	RP11-340A13	4	59850700	60023798
4060	RP11-525J21	4	60536974	60674197
3523	RP11-507B10	4	61131158	61317250
3410	RP11-16N2	4	61968283	62059556
2393	RP11-553E5	4	64088284	64288792
4239	RP11-204H9	4	65185301	65350304
1576	RP11-423P14	4	66083619	66285526
4232	RP11-211G17	4	67370095	67419972
1354	RP11-540I12	4	67580688	67747383
916	RP11-35D5	4	68807657	68962734
3031	RP11-183M3	4	68961880	68962668
549	RP11-468N14	4	69662177	69878176
4196	RP11-92H22	4	71660474	71812886
249	RP11-1J11	4	72046671	72184776
847	RP11-373J21	4	73102510	73277502
1586	RP11-447E20	4	74569545	74645953
2918	RP11-567N4	4	76317718	76512080
1679	RP11-556F3	4	77461457	77462287
2077	RP11-224D4	4	77563547	77618571
2405	RP11-1E1	4	77977249	78121834
3749	RP11-438E5	4	80164852	80326108
855	RP11-377G16	4	81097203	81291354
4176	RP11-258N2	4	81289035	81454157
4197	RP11-100N20	4	81997284	82111977
3637	RP11-263F19	4	83043633	83127941
3009	RP11-397K17	4	84407757	84582925
1715	RP11-176K15	4	84946652	85092378
820	RP11-123I8	4	86206842	86212123
3950	RP11-19C20	4	87254529	87423836
275	RP11-113G13	4	88690454	88876077
3426	RP11-17P8	4	89402606	89588610
24	RP11-502A23	4	89810253	89979525
2971	RP11-115D19	4	90536150	90703633
264	RP11-11N6	4	91534732	91681347
787	RP11-9B6	4	93202414	93310273
3125	RP11-44P19	4	93411850	93556714
1801	RP11-16I17	4	94443847	94617355
244	RP11-10L11	4	96139682	96296887
2092	RP11-354C17	4	96854515	96905178
3935	RP11-354C17	4	96854515	96905178
3643	RP11-240J11	4	98613357	98676566
2112	RP11-428B4	4	99727577	99839879
1990	RP11-56D20	4	100931741	101106313
911	RP11-13F20	4	101291554	101451074
3315	RP11-167N19	4	101594175	101742341
2050	RP11-110C16	4	102848189	103001636
4273	RP11-438P8	4	104187449	104211792
1707	RP11-174B22	4	104211793	104293673
292	RP11-122B24	4	105068918	105136386
1797	RP11-16G16	4	106116788	106287854
4220	RP11-208O6	4	106808542	106845483
3667	RP11-88D10	4	107517204	107724371
2046	RP11-109F18	4	108427483	108575654
651	RP11-75N20	4	109657579	109806151
2273	RP11-57A22	4	109838332	110005744
2468	RP11-380D23	4	111440998	111640624
1237	RP11-326N15	4	112140443	112282953
2264	RP11-77N9	4	112633685	112673028
3753	RP11-77N9	4	112633685	112673028
298	RP11-402J6	4	113380370	113558066
1587	RP11-419E3	4	116101583	116250971
3964	RP11-25B14	4	116528720	116715633
2265	RP11-55L3	4	117360260	117524310
1371	RP11-510D4	4	118422317	118598342
1513	RP11-100C9	4	119669064	119814154
3018	RP11-414D7	4	121023852	121083355
2180	RP11-501E14	4	121496364	121684584
1565	RP11-364P2	4	122270502	122438728
2455	RP11-364P2	4	122270502	122438728
2472	RP11-381N20	4	124332889	124456039
4200	RP11-93I21	4	125294305	125448887
1793	RP11-15O17	4	126135262	126298308
1547	RP11-282B13	4	127030991	127214554
4178	RP11-282B13	4	127030991	127214554
237	RP11-555L17	4	129103544	129306694
2060	RP11-209D20	4	129781654	129901362
824	RP11-125F12	4	130876635	130978200
1604	RP11-24P18	4	131394984	131547821
1800	RP11-24P18	4	131394984	131547821
3488	RP11-314N14	4	132434105	132458127
3313	RP11-149A7	4	133444756	133615174
3394	RP11-335K21	4	134152624	134303420
3017	RP11-400D2	4	135244614	135419363
2433	RP11-127A9	4	136348658	136513668
2274	RP11-63M2	4	137794965	137954864
4268	RP11-425J20	4	138226290	138401316
3665	RP11-98O2	4	139609910	139776478
2259	RP11-69O1	4	141384113	141554840
3936	RP11-362F19	4	142181737	142365951
3996	RP11-141I1	4	143534878	143652671
1788	RP11-364L4	4	144148544	144311790
3725	RP11-364L4	4	144148544	144311790
1870	RP11-301H24	4	146339097	146503025
1696	RP11-181K12	4	146710383	146868351
1584	RP11-425A23	4	148535183	148730407
552	RP11-503L19	4	149545445	149676975
550	RP11-481K13	4	150361879	150517503
118	RP11-64M20	4	151353725	151497304
963	RP11-28E24	4	151627679	151771697
4292	RP11-28E24	4	151627679	151771697
3858	RP11-164P12	4	152547393	152686586
2716	RP11-503L23	4	152743709	152828227
2016	RP11-259G7	4	154638994	154838098
3115	RP11-27G13	4	156154395	156330598
3040	RP11-264E11	4	156404920	156558894
1699	RP11-171N4	4	157445904	157616892
1250	RP11-17C4	4	158356587	158482023
2403	RP11-6C14	4	160693713	160833792
2409	RP11-1G8	4	163248396	163392008
3701	RP11-218F10	4	164307791	164466643
3398	RP11-336N6	4	166021028	166197551
2579	RP11-25N12	4	166520693	166698252
4281	RP11-440L13	4	167610777	167782600
325	RP11-275K4	4	170387700	170543219
3703	RP11-275K4	4	170387700	170543219
3681	RP11-213L8	4	171720269	171876539
919	RP11-13N11	4	171721920	171888223
840	RP11-384D10	4	172077095	172140623
2436	RP11-119J20	4	173004048	173171604
282	RP11-140M23	4	173723525	173898447
834	RP11-148L24	4	175106497	175249995
1559	RP11-287F9	4	176110782	176329242
3493	RP11-287F9	4	176110782	176329242
3659	RP11-87F15	4	177168902	177386822
4157	CTC-1499I20	4	179066631	179166715
2820	RP11-84H6	4	179169100	179224534
563	RP11-495H13	4	179597812	179769557
3001	RP11-396I22	4	180978951	181183739
2262	RP11-62B7	4	182276499	182312910
2805	RP11-59I16	4	183995936	184167427
4274	RP11-451F20	4	184128846	184324889
3690	RP11-228F3	4	185635344	185803231
1874	RP11-301L8	4	186415584	186583404
1543	RP11-279K24	4	186933032	187054322
2545	RP11-279K24	4	186933032	187054322
3668	RP11-91J3	4	188285250	188437933
3939	RP11-354H17	4	189721836	189912927
4256	RP11-354H17	4	189721836	189912927
973	RP11-45F23	4	190283012	190431430
1383	GS-31-J3	4	0	0
1389	GS-963-K6	4	0	0
1934	GS-24-H17	#N/A	0	0
3540	1129-C9	#N/A	0	0
4090	189-N21	#N/A	0	0
2843	CTD-2265D9	5	2517683	2618745
3450	RP11-20K9	5	3119060	3287431
1609	RP11-121L11	5	3373806	3544254
2452	RP11-121L11	5	3373806	3544254
1611	RP11-13H10	5	4298733	4480614
3981	RP11-13H10	5	4298733	4480614
1828	RP11-137P5	5	5447098	5634008
3024	RP11-245L6	5	5826129	5942464
2292	CTD-2324F15	5	6297940	6377016
287	RP11-114M17	5	6462876	6655632
2300	CTD-2346M20	5	7396057	7477186
2973	RP11-132J20	5	8360255	8547646
1834	RP11-32D12	5	9383026	9553181
2284	CTD-2274H20	5	10306620	10442937
2488	RP11-215G15	5	10591705	10669894
1944	RP3-502L6	5	10872533	11095940
2205	RP11-44C2	5	12077015	12163435
1411	RP1-64M18	5	12163436	12209940
1407	RP1-61C2	#N/A	0	0
44	RP11-415K6	5	14543376	14728538
4099	RP1-137K24	5	15138411	15262356
1947	RP1-167G20	5	16301087	16476263
1263	RP11-21H5	5	16312822	16493966
31	RP11-260E18	5	16570433	16673662
2140	RP11-28P24	5	19607076	19745678
3990	RP11-28P24	5	19607076	19745678
1141	RP11-414I19	5	20393767	20559822
866	RP11-374E21	5	21537581	21721422
2089	RP11-374E21	5	21537581	21721422
1608	RP11-26L18	5	22274101	22433118
2591	RP11-26L18	5	22274101	22433118
1287	RP11-57I6	5	23608383	23759450
4312	RP11-57I6	5	23608383	23759450
3679	RP11-192H6	5	25151638	25297424
2498	RP11-351N6	5	26317681	26504142
2839	CTD-2219P12	5	27324194	27428057
2578	RP11-46C20	5	27488574	27606208
3435	RP11-37M16	5	28815737	28882251
1829	RP11-16A6	5	31291180	31469177
3447	RP11-53L13	5	32707162	32880600
3989	RP11-15G6	5	33245015	33413627
4291	RP11-15G6	5	33245015	33413627
2001	CTD-2052F19	5	34935252	35007536
2288	CTD-2291F22	5	35352435	35477837
683	CTD-2267H19	5	36240080	36345114
251	RP11-7M4	5	36952798	37141294
2303	CTD-2007F2	5	38164812	38270649
1825	RP11-15A14	5	39190269	39386812
3438	RP11-17J3	5	40077378	40246003
2485	RP11-274J22	5	41626619	41793628
2379	RP11-575G10	5	42861888	42862390
2481	RP11-269M20	5	49872018	50058182
124	CTD-2276O24	5	50025725	50132413
2507	RP4-592P18	5	51048080	51196687
3991	RP11-92M7	5	52873486	53029590
2823	CTD-2022G9	5	53433782	53434522
3850	RP11-506H20	5	54526924	54689921
862	RP11-364C6	5	55372541	55552367
1561	RP11-364C6	5	55372541	55552367
3297	RP11-412L4	5	55510909	55511689
1048	RP4-572A3	5	56885750	57029307
3846	RP11-495K20	5	58093195	58245240
3993	RP11-16B11	5	59305148	59305945
2480	RP11-210O14	5	60007398	60168525
3029	RP11-313P15	5	60699704	60755282
2596	RP11-34J15	5	61623816	61733247
3841	RP11-432A10	5	62005559	62156088
1282	RP11-19B7	5	64106580	64265039
22	RP11-480H11	5	65023394	65203264
2295	CTC-536A23	5	65317106	65418268
1133	RP11-402F5	5	66660237	66852259
1682	RP11-494P23	5	67287159	67465939
217	RP11-551B22	5	70325959	70481258
3976	RP11-115I6	5	71624032	71787690
2291	CTC-533D18	5	72758671	72884416
853	RP11-399M5	5	73090275	73279198
1989	CTC-1347N9	5	73837150	73837697
1835	RP11-97L2	5	73781554	73932832
675	CTD-2200O3	5	75564882	75698435
3616	RP11-667P13	5	78162289	78162791
1294	RP11-21K15	5	78167933	78248859
666	CTC-431G16	5	79057985	79183783
910	RP11-30D15	5	79137017	79315721
4069	RP11-538B23	5	79900575	80047036
1722	RP11-241J12	5	80039349	80180460
2774	RP11-241j12	5	80039349	80180460
2104	RP11-356D23	5	81229850	81374751
3022	RP11-356D23	5	81229850	81374751
2173	RP11-463C5	5	82534346	82707133
2283	CTC-480C2	5	84825128	85004611
3979	RP11-72L22	5	86305672	86436644
1285	RP11-3H15	5	87261751	87408213
4059	RP11-512I16	5	87640924	87675640
792	RP11-12D3	5	90770588	90928606
143	CTD-2011L22	5	92048986	92066409
1290	RP11-20O13	5	93103751	93147703
2585	RP11-39B14	5	93514329	93683491
142	CTC-366N20	5	94502035	94637409
1904	RP11-526D16	5	95816382	95981684
2299	CTC-564E20	5	98045204	98045734
3687	RP11-195A20	5	98926216	99083543
2827	CTD-2068C11	5	99822308	99973769
3747	RP11-418P19	5	100687460	100878950
2933	RP11-560F8	5	100963181	101154028
2826	CTC-425H14	5	102331914	102420838
873	RP11-319P13	5	106719897	106893024
1278	RP11-17L14	5	107311481	107475572
134	CTC-329H14	5	108010404	108152151
2489	RP11-276O18	5	109321974	109478474
131	CTC-534K6	5	110031952	110153841
4161	CTC-1554D6	5	112046398	112214600
1142	RP11-467F22	5	112460923	112667659
323	RP11-153B10	5	113275978	113338123
3456	RP11-115D4	5	114413261	114575380
2838	CTC-453E13	5	115119101	115269235
3028	RP11-249M12	5	115938100	116110388
3851	RP11-567A12	5	117294601	117451193
2842	CTC-461G12	5	118953363	119083590
1821	RP11-13K8	5	119640936	119804051
3847	RP11-565F4	5	119928178	120106722
2948	RP11-11P11	5	121033524	121198607
3985	RP11-14L4	5	122435160	122598631
434	RP11-48C14	5	124151423	124323044
2473	RP11-394D6	5	125133096	125327280
2293	CTB-54G2	5	126629807	126837442
2298	CTC-352M6	5	127569291	127731210
3196	RP1-117N3	5	128326568	128427010
1040	RP1-179P12	5	129241833	129422143
1955	RP1-236L2	5	129541718	129572093
2198	RP11-114H7	5	130278846	130384632
4119	RP1-247F3	5	130588694	130602618
3575	RP1-66P19	5	130981250	131062881
2506	RP1-241C15	5	131337875	131550089
141	CTB-104P14	5	131658944	131703412
3628	RP11-729C24	5	131789143	131949102
129	CTB-49A3	5	132478241	132676650
2285	CTB-28J9	5	135521863	135710410
38	RP11-114H21	5	135712091	135871943
3204	RP1-244J5	5	136337622	136338335
4111	RP1-186K10	5	136864228	137036740
2191	RP11-256P1	5	137607359	137706382
3192	RP1-98O22	5	137730204	137730945
2289	CTB-46B19	5	138202514	138387054
2825	CTB-133C10	5	139549137	139683091
1131	RP11-515C16	5	139923875	140144409
128	CTD-2323H12	5	141061285	141218615
2296	CTD-2332G20	5	141872084	142018094
2835	CTD-2185H17	5	142524913	142762634
3682	RP11-226O9	5	143318035	143500631
2822	CTC-370H24	5	145184403	145367664
3310	RP11-481E16	5	146333151	146502344
2821	CTB-107A22	5	146992351	147109495
2829	CTB-176I15	5	147889806	147945978
882	RP11-394O4	5	148663011	148841665
2290	CTC-307M15	5	149194297	149369797
1453	CTB-1013H5	5	149427246	149514060
665	CTB-137O22	5	149998339	150075139
677	CTC-209K13	5	151339486	151526602
3986	RP11-26B2	5	152559491	152748695
2715	RP11-494C5	5	152837067	153004972
2286	CTC-263A14	5	154437557	154438059
2281	CTB-3C20	5	155674287	155692253
661	CTB-120L21	5	156509278	156548745
1280	RP11-102A1	5	157247518	157416787
878	RP11-391B7	5	157452387	157640773
126	CTC-279E3	5	159262629	159346289
3511	RP11-505G12	5	162363068	162363858
4262	RP11-505G12	5	162363068	162363858
130	CTC-320C6	5	163244216	163355235
3306	RP11-469G19	5	164819779	164989520
3019	RP11-170P5	5	165745145	165908472
588	RP11-511M9	5	165857084	165992895
669	CTB-180C19	5	166617709	166715062
2297	CTB-55A14	5	167659872	167875021
1149	RP11-420L4	5	169206212	169206932
1869	RP11-292M11	5	169982434	170153880
1672	RP11-20O22	5	171114364	171181128
2143	RP11-20O22	5	171114364	171181128
133	CTB-54I1	5	171781778	172022734
3838	RP11-489P1	5	173868298	174053266
137	CTB-73D21	5	174576830	174711119
138	CTC-355H1	5	175207242	175244199
2301	CTB-87L24	5	175903361	175959716
2386	RP11-564G9	5	176865083	176865737
2014	RP11-281O15	5	178310993	178522967
3553	GS-240-G13	#N/A	0	0
1930	84-C11	#N/A	0	0
1393	GS-62-L11	#N/A	0	0
1927	GS-196-I5	#N/A	0	0
3809	RP11-13J16	6	1295996	1356756
3817	RP11-15N12	6	3347050	3480044
1646	RP11-174B19	6	5206675	5225850
3818	RP11-232H4	6	6206265	6224480
3330	RP11-163I22	6	6272515	6437301
3271	RP11-320C15	6	6760339	6825148
3252	RP3-336K20	6	7599151	7630684
1527	RP11-196B15	6	7953163	8133797
3807	RP11-385L2	6	8653347	8654695
1119	RP11-360O19	6	10489251	10576886
1623	RP3-510L9	6	11244287	11374940
1114	RP11-97A19	6	12322758	12341059
3242	RP1-257A7	6	13177346	13305269
3262	RP3-365E2	6	14428124	14565853
1637	RP1-232K4	6	15326592	15522753
3241	RP1-13D10	6	16057702	16210749
1106	RP11-68J15	6	17627592	17697634
3811	RP11-408C8	6	18829825	18971580
1087	RP4-625H18	6	19755691	19910613
1634	RP3-444C7	6	20522915	20651085
1650	RP11-204E9	6	21435562	21586533
3825	RP11-33I5	6	22472422	22558209
1666	RP11-289M23	6	23391395	23426068
1116	RP11-176J5	6	24146633	24159722
3826	RP11-289G11	6	25386613	25522326
1085	RP1-34B20	6	26194847	26284147
1093	RP1-86C11	6	27044475	27133490
3789	RP1-153G14	6	27336517	27418972
1643	RP1-265C24	6	28079179	28134658
3286	RP11-150A6	6	29213031	29387893
3249	RP1-34F7	6	31923944	32092843
3255	RP5-1077I5	6	32296092	32390527
3276	RP11-175A4	6	33413344	33460447
3784	RP3-468B3	6	33768282	33905167
1098	RP3-349A12	6	34810549	34942219
2505	RP3-431A14	6	36643279	36836641
1635	RP1-90K10	6	36836642	36969795
3260	RP3-441A12	6	37781314	37901648
1092	RP3-350J21	6	38914202	38970710
3246	RP1-278E11	6	39869186	39968664
1126	RP11-162O6	6	40752335	40922231
3272	RP11-533O20	6	41918572	42023650
3823	RP11-501I18	6	42707793	42806132
1654	RP11-227E22	6	43857930	43942901
1112	RP11-554O14	6	44879791	45056758
3808	RP11-546O15	6	45669390	45852371
1102	RP3-365O12	6	46810536	46928072
1626	RP3-402H5	6	47762480	47894446
1111	RP11-334H12	6	48716633	48848091
1100	RP3-442L6	6	49578832	49697355
1094	RP3-336H9	6	50667842	50799415
3268	RP11-529A21	6	51300768	51364615
1658	RP11-255M9	6	52212916	52257691
3258	RP3-341E18	6	52887969	52980526
3284	RP11-362K18	6	53995994	54022939
1667	RP11-524H19	6	54635397	54748471
1659	RP11-472M19	6	56639416	56797333
1630	RP3-422B11	6	57184541	57314069
3810	RP11-199A24	6	58502261	58680645
1124	RP11-506N21	6	62581143	62667341
3281	RP11-767J14	6	63706622	63817522
1120	RP11-349P19	6	65101727	65152058
1627	RP1-40C9	6	65783251	65805695
1090	RP3-324B8	6	66844341	66964875
1651	RP11-409K15	6	68156441	68262097
1089	RP1-46B1	6	69381968	69540171
1633	RP1-160B9	6	69881260	69950781
3819	RP11-462G2	6	71064671	71126997
3282	RP11-111D8	6	72103104	72112282
3822	RP11-256L9	6	73124103	73160829
3801	RP1-234P15	6	75891120	76016760
1642	RP3-472A9	6	76543291	76628485
3275	RP11-343P23	6	77567277	77731650
3806	RP11-173D14	6	79477794	79652097
3793	RP1-159G19	6	80425984	80514492
1881	RP11-296E7	6	80758681	80796245
3821	RP11-25O6	6	83348775	83505738
3781	RP1-120N9	6	84252330	84419347
3814	RP11-223L24	6	84971459	85032732
1661	RP11-30P6	6	85995275	86165506
1118	RP11-106G15	6	88252388	88359087
1081	RP1-23D17	6	88754295	88866506
3791	RP1-61F10	6	89575448	89632911
1621	RP1-122O8	6	90317182	90457390
1629	RP1-154G14	6	91194665	91295559
3288	RP11-538A16	6	93572855	93767118
3269	RP11-572N15	6	96215296	96362729
782	RP11-4D24	6	96851899	97032537
1622	RP3-393D12	6	96985366	97078182
1082	RP1-273N12	6	99279241	99406023
3278	RP11-98I9	6	99802555	99930459
1122	RP11-117M4	6	100701845	100828458
3803	RP1-167P23	6	101380384	101406833
3279	RP11-347H8	6	102012377	102187964
1104	RP3-449G2	6	103334301	103386329
1641	RP1-244F1	6	104436898	104519519
1113	RP11-685G11	6	104866685	104991190
3798	RP3-454N4	6	105931812	106012581
3264	RP3-448K1	6	106951542	107005347
1665	RP11-35D6	6	108047434	108108291
3794	RP3-429G5	6	108476153	108540335
1631	RP1-71D21	6	110558772	110631941
3259	RP5-1112D6	6	111577970	111713274
3244	RP1-276A6	6	112321682	112380141
896	RP1-142L7	6	112378142	112568919
1663	RP11-505K1	6	113106907	113267716
1115	RP11-346K2	6	114516862	114557406
3812	RP11-721G11	6	116060027	116167934
3790	RP3-412I7	6	116927325	117062741
3261	RP1-94G16	6	117808698	117909505
3797	RP1-230I3	6	118569587	118681251
1088	RP3-329H16	6	119617924	119618056
1624	RP3-475J3	6	120486068	120550918
1107	RP11-301B7	6	121427269	121523583
3257	RP1-87H18	6	122575840	122618888
1110	RP11-95G17	6	122910461	123064137
3251	RP4-726A1	6	124341051	124461949
3795	RP1-84N20	6	125347674	125499548
3827	RP11-524A17	6	126417274	126494906
3815	RP11-416F22	6	127342624	127345288
1127	RP11-384A24	6	128406887	128528094
1108	RP11-530M23	6	129622676	129761798
1109	RP11-593A16	6	130190692	130363507
3277	RP11-692C10	6	131327922	131397224
3248	RP3-323K23	6	132114528	132148529
3267	RP11-295F4	6	132834974	132976001
1086	RP1-283K11	6	133683161	133823743
1648	RP11-557H15	6	134742804	134937824
3245	RP1-32B1	6	135433825	135622111
1655	RP11-448D5	6	137190551	137190744
3274	RP11-95M15	6	137920882	138036105
1653	RP11-15H7	6	139934422	140090101
1638	RP3-460G2	6	141082841	141185392
3283	RP11-368P1	6	142180674	142319759
3270	RP11-86O4	6	143459711	143580739
3813	RP11-3B11	6	144467789	144472565
1647	RP11-386H19	6	145048089	145129549
1128	RP11-545I5	6	146116203	146224501
3273	RP11-631F7	6	148384465	148568300
1101	RP1-111D6	6	149505886	149632217
1099	RP5-1179L24	6	150498042	150605145
1084	RP1-297M16	6	151454740	151520321
345	RP3-443C4	6	152079437	152146782
3344	RP11-450E24	6	152144783	152284469
888	RP1-130E4	6	152370075	152478967
3787	RP4-546K19	6	153063292	153089720
1645	RP11-495B4	6	154001214	154115817
3263	RP1-66H9	6	155248042	155339885
1125	RP11-100E6	6	155920120	156079011
3254	RP3-336G18	6	156844075	156946356
3280	RP11-266C7	6	158359916	158520790
3243	RP3-442A17	6	158898076	158934426
1121	RP11-13P5	6	159493721	159600147
1103	RP1-249F5	6	160304251	160434119
3894	RP11-288H12	6	160434019	160580269
3782	RP3-366M24	6	160701330	160782249
3783	RP3-473J16	6	161530533	161706749
3250	RP1-292F10	6	162790114	162883750
1083	RP1-257A15	6	163435888	163556875
3247	RP3-471D13	6	164376639	164418809
3805	RP11-300M24	6	165141368	165324709
1662	RP11-289E16	6	165920869	166008224
3285	RP11-351J23	6	168047791	168092428
3802	RP3-470B24	6	168293221	168379013
1625	RP1-137D17	6	169746291	169834193
3557	GS-57-H24	#N/A	0	0
1397	GS-164-D18	#N/A	0	0
1891	RP11-510K8	7	1645302	1839083
2653	RP4-607J2	7	2404032	2553429
1564	RP11-348A21	7	3560030	3647077
3395	RP11-348A21	7	3560030	3647077
570	RP11-172O13	7	5738190	5880553
1403	RP1-42M2	7	6003174	6083184
1029	RP4-810E6	7	6082984	6235912
505	RP4-733B9	7	7209911	7325664
564	RP11-505D17	7	7981234	8159394
3487	RP11-304A10	7	8983987	9073648
4255	RP11-304A10	7	8983987	9073648
4114	RP5-959C21	7	9958366	10098315
583	RP11-352E12	7	10098115	10185438
2200	RP11-392P1	7	10405848	10463255
1402	RP5-855F16	7	10938437	11033782
2712	RP11-502P9	7	11815843	11972182
2738	RP11-195L14	7	12984827	13111017
501	RP4-685A2	7	13920538	14029897
1720	RP11-512E16	7	14161547	14312863
1455	RP11-547G15	7	14896877	15089802
1671	RP11-547G15	7	14896877	15089802
875	RP11-196O16	7	16056769	16238940
4040	RP11-323K15	7	17814802	17962715
111	RP11-71F18	7	19439717	19614044
1670	RP11-486P11	7	20075654	20184072
1578	RP11-445O1	7	21621709	21702517
2490	RP11-343P21	7	24544979	24555282
3436	RP11-99O17	7	25857742	25959152
3189	RP4-781A18	7	28009646	28200287
2649	RP4-596O9	7	28493244	28636921
2194	RP11-111I9	7	30309183	30315642
490	RP5-1143H19	7	30653866	30781090
17	RP11-463M14	7	31329185	31449413
3726	RP11-463M14	7	31329185	31449413
1711	RP11-175P8	7	32308467	32493037
4211	RP11-89N17	7	33752117	33930751
3332	RP11-179B11	7	34217804	34326232
2589	RP11-41A3	7	35141507	35253695
3865	RP11-155G7	7	36201556	36343344
1882	RP11-302L6	7	37515671	37631225
3223	RP11-243E12	7	37858592	38032833
3227	RP11-273L18	7	38390319	38523255
114	RP11-64I2	7	39529574	39647338
1037	RP5-1032B10	7	43183638	43262158
2201	RP11-36H20	7	43486570	43628347
2657	RP4-647J21	7	44960075	45082355
30	RP11-111G20	7	45341577	45433822
1737	RP11-132L11	7	45920643	45990329
774	RP11-571N3	7	45990330	46157660
2056	RP11-95J15	7	46600978	46767693
4117	RP4-815D20	7	48850495	48941620
273	RP11-127A24	7	49814525	49976982
2052	RP11-95E2	7	50475184	50648153
3581	RP4-718N17	7	51628252	51763778
1550	RP11-436F9	7	54400187	54537875
1685	RP11-436F9	7	54400187	54537875
889	RP5-1091E12	7	55077587	55255384
1191	RP11-339F13	7	55255385	55380437
4101	RP4-725G10	7	56162157	56298054
799	RP11-10F11	7	56671930	56835595
1422	RP5-905H7	7	62688171	62825554
1766	RP11-340I6	7	63271333	63463474
18	RP11-479O9	7	65092500	65286677
